HAving	HAving	vhg	HAving	have	0
had	had	vhn	had	have	0
the	the	dt	the	the	0
Honour	Honour	n1	Honour	honour	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
employed	employed	vvn	employed	employ	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Manage	Manage	vvb	Manage	manage	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Mines	Mines	n2	Mines	mine	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
Sir	Sir	n1	Sir	sir	0
Carbery	Carbery	np1	Carbery	Carbery	0
Price	Price	n1	Price	price	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
six	six	crd	six	six	0
Years	Years	n2	Years	year	0
last	last	ord	last	last	0
past	past	vvn	passed	pass	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
much	much	d	much	much	0
concerned	concerned	vvn	concerned	concern	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Treasure	Treasure	n1	Treasure	treasure	0
lye	lye	vvb	lie	lie	0
dead	dead	j	dead	dead	0
and	and	cc	and	and	0
unwrought	unwrought	j	unwrought	unwrought	0
,	,	,	,	,	0
meerly	meerly	av-j	merely	mere	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Stock	Stock	n1	Stock	stock	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
right	right	j-jn	right	right	0
Constitution	Constitution	n1	Constitution	constitution	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Management	Management	n1	Management	management	0
thereof	thereof	av	thereof	thereof	0
;	;	;	;	;	0
and	and	cc	and	and	0
find	find	vvb	find	find	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Partners	Partners	n2	Partners	partner	0
unhappily	unhappily	av-j	unhappily	unhappy	0
engaged	engaged	vvn	engaged	engage	0
in	in	p-acp	in	in	0
Differences	Differences	n2	Differences	difference	0
and	and	cc	and	and	0
Law-suits	Law-suits	n2	Lawsuits	lawsuit	0
amongst	amongst	p-acp	among	among	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
and	and	cc	and	and	0
no	no	dx	no	no	0
probabi	probabi	fw-la	probabi	probabi	0
∣	∣	sy	∣	∣	0
lity	lity	n1	lity	lity	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Reconciliation	Reconciliation	n1	Reconciliation	reconciliation	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Works	Works	vvz	Works	work	0
going	going	vvg	going	go	0
forward	forward	av-j	forward	forward	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
the	the	dt	the	the	0
Assistance	Assistance	n1	Assistance	assistance	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
Publick-spirited	Publick-spirited	j	Public-spirited	public-spirited	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
both	both	av-d	both	both	0
understood	understood	vvd	understood	understand	0
the	the	dt	the	the	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
Mining	Mining	np1	Mining	Mining	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
composing	composing	vvg	composing	compose	0
of	of	pp-f	of	of	0
Differences	Differences	n2	Differences	difference	0
;	;	;	;	;	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
my	my	po11	my	my	0
Duty	Duty	n1	Duty	duty	0
and	and	cc	and	and	0
Interest	Interest	n1	Interest	interest	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
an	an	dt	and	a	0
Enquiry	Enquiry	n1	Enquiry	enquiry	0
,	,	,	,	,	0
if	if	cs	if	if	0
possibly	possibly	av-j	possibly	possible	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
find	find	vvi	find	find	0
out	out	av	out	out	0
such	such	d	such	such	0
a	a	dt	a	a	0
Per	Per	np1	Per	Per	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
would	would	vmd	would	will	0
Purchase	Purchase	vvi	Purchase	purchase	0
the	the	dt	the	the	0
Shares	Shares	n2	Shares	share	0
late	late	j	late	late	0
of	of	pp-f	of	of	0
Sir	Sir	n1	Sir	sir	0
Carbery	Carbery	np1	Carbery	Carbery	0
Price	Price	n1	Price	price	0
,	,	,	,	,	0
and	and	cc	and	and	0
heartily	heartily	av-j	heartily	hearty	0
Engage	Engage	vvb	Engage	engage	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Publick	Publick	j	Public	public	0
Good	Good	j	Good	good	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
when	when	c-crq	when	when	0
all	all	d	all	all	0
the	the	dt	the	the	0
Qualifications	Qualifications	n2	Qualifications	qualification	0
are	are	vbr	are	be	0
considered	considered	vvn	considered	consider	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
necessary	necessary	j	necessary	necessary	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
Occasion	Occasion	n1	Occasion	occasion	0
,	,	,	,	,	0
I	I	pns11	I	i	0
presume	presume	vvb	presume	presume	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
much	much	d	much	much	0
enclined	enclined	vvd	inclined	incline	0
to	to	pc-acp	to	to	0
believe	believe	vvi	believe	believe	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
undertook	undertook	vvd	undertook	undertake	0
no	no	dx	no	no	0
very	very	j	very	very	0
easie	easie	j	easy	easy	0
Task	Task	n1	Task	task	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
honest	honest	j	honest	honest	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
I	I	pns11	I	i	0
generally	generally	av-j	generally	general	0
found	found	vvd	found	find	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
very	very	av	very	very	0
unskilful	unskilful	j	unskilful	unskilful	0
in	in	p-acp	in	in	0
Matters	Matters	n2	Matters	matter	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
and	and	cc	and	and	0
either	either	d	either	either	0
unable	unable	j	unable	unable	0
,	,	,	,	,	0
or	or	cc	or	or	0
fearful	fearful	j	fearful	fearful	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Engage	Engage	vvi	Engage	engage	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
great	great	j	great	great	0
an	an	dt	and	a	0
Ʋndertaking	Ʋndertaking	n-vvg	Ʋndertaking	ʋndertake	0
;	;	;	;	;	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
met	met	vvd	met	meet	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
any	any	d	any	any	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
I	I	pns11	I	i	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sently	sently	av-j	sently	sent	0
perceived	perceived	vvd	perceived	perceive	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
for	for	p-acp	for	for	0
grasping	grasping	j-vvg	grasping	grasp	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
,	,	,	,	,	0
instead	instead	av	instead	instead	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
grant	grant	vvi	grant	grant	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
Good	Good	j	Good	good	0
,	,	,	,	,	0
was	was	vbds	was	be	0
still	still	av	still	still	0
for	for	p-acp	for	for	0
getting	getting	vvg	getting	get	0
more	more	av-dc	more	more	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
own	own	d	own	own	0
particular	particular	j	particular	particular	0
and	and	cc	and	and	0
pri	pri	zz	pri	pri	0
∣	∣	sy	∣	∣	0
vate	vate	vvb	vate	vate	0
Advantage	Advantage	n1	Advantage	advantage	0
.	.	.	.	.	1
So	So	av	So	so	0
that	that	cst	that	that	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
Matter	Matter	n1	Matter	matter	0
,	,	,	,	,	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
that	that	cst	that	that	0
some	some	d	some	some	0
had	had	vhd	had	have	0
Money	Money	n1	Money	money	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
no	no	dx	no	no	0
Skill	Skill	n1	Skill	skill	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
had	had	vhb	had	have	0
Skill	Skill	n1	Skill	skill	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
no	no	dx	no	no	0
Money	Money	n1	Money	money	0
;	;	;	;	;	0
some	some	d	some	some	0
again	again	av	again	again	0
had	had	vhd	had	have	0
both	both	d	both	both	0
Skill	Skill	n1	Skill	skill	0
and	and	cc	and	and	0
Money	Money	n1	Money	money	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
very	very	av	very	very	0
rare	rare	j	rare	rare	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
wanted	wanted	vvd	wanted	want	0
that	that	cst	that	that	0
generous	generous	j	generous	generous	0
and	and	cc	and	and	0
publick	publick	j	public	public	0
Spirit	Spirit	n1	Spirit	spirit	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
necessary	necessary	j	necessary	necessary	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Case	Case	n1	Case	case	0
;	;	;	;	;	0
and	and	cc	and	and	0
where-ever	where-ever	j	wherever	whereve	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
a	a	dt	a	a	0
Person	Person	n1	Person	person	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
well	well	av	well	well	0
disposed	disposed	vvn	disposed	dispose	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
general	general	n1	general	general	0
,	,	,	,	,	0
and	and	cc	and	and	0
well	well	av	well	well	0
qualified	qualified	vvn	qualified	qualify	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
Respects	Respects	n2	Respects	respect	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
either	either	av-d	either	either	0
want	want	n1	want	want	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
Courage	Courage	n1	Courage	courage	0
to	to	pc-acp	to	to	0
venture	venture	vvi	venture	venture	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Sum	Sum	n1	Sum	sum	0
of	of	pp-f	of	of	0
Money	Money	n1	Money	money	0
,	,	,	,	,	0
or	or	cc	or	or	0
Judgment	Judgment	n1	Judgement	judgement	0
to	to	p-acp	to	to	0
un	un	fw-fr	un	un	0
∣	∣	sy	∣	∣	0
derstand	derstand	vvb	derstand	derstand	0
the	the	pno32	thee	they	0
present	present	j	present	present	0
Constitutions	Constitutions	n2	Constitutions	constitution	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Company	Company	n1	Company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
amend	amend	vvi	amend	amend	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
Good	Good	j	Good	good	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
was	was	vbds	was	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Despair	Despair	n1	Despair	despair	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
given	given	vvn	given	give	0
over	over	p-acp	over	over	0
all	all	d	all	all	0
hopes	hopes	n2	hope's	hope	0
of	of	pp-f	of	of	0
Success	Success	n1	Success	success	0
,	,	,	,	,	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
my	my	po11	my	my	0
fortune	fortune	n1	fortune	fortune	0
to	to	pc-acp	to	to	0
Travel	Travel	vvi	Travel	travel	0
to	to	p-acp	to	to	0
Neath	Neath	np1	Neath	Neath	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Glamorgan-shire	Glamorgan-shire	np1	Glamorgan-shire	Glamorganshire	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
favour	favour	n1	favour	favour	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
admitted	admitted	vvn	admitted	admit	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
Copper-works	Copper-works	n2	Copper-works	copper-work	0
and	and	cc	and	and	0
Coal-works	Coal-works	n2	Coal-works	coal-work	0
of	of	pp-f	of	of	0
Sir	Sir	n1	Sir	sir	0
Humphry	Humphry	np1	Humphry	Humphrey	0
Mackworth	Mackworth	np1	Mackworth	Mackworth	0
;	;	;	;	;	0
and	and	cc	and	and	0
having	having	vhg	having	have	0
observed	observed	vvn	observed	observe	0
his	his	po31	his	his	0
new	new	j	new	new	0
Contrivan	Contrivan	np1	Contrivan	Contrivan	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Management	Management	n1	Management	management	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
seen	seen	vvn	seen	see	0
before	before	a-acp	before	before	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
;	;	;	;	;	0
and	and	cc	and	and	0
taking	taking	vvg	taking	take	0
notice	notice	n1	notice	notice	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Judgment	Judgment	n1	Judgement	judgement	0
in	in	p-acp	in	in	0
Matters	Matters	n2	Matters	matter	0
of	of	pp-f	of	of	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
and	and	cc	and	and	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
frank	frank	j	frank	frank	0
and	and	cc	and	and	0
generous	generous	j	generous	generous	0
Disposition	Disposition	n1	Disposition	disposition	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
Good	Good	j	Good	good	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
no	no	dx	no	no	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
covetous	covetous	j	covetous	covetous	0
or	or	cc	or	or	0
grasping	grasping	j-vvg	grasping	grasp	0
Temper	Temper	vvi	Temper	temper	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
took	took	vvd	took	take	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
light	light	n1	light	light	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Advantage	Advantage	n1	Advantage	advantage	0
he	he	pns31	he	he	0
brought	brought	vvd	brought	bring	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
Miners	Miners	n2	Miners	miner	0
and	and	cc	and	and	0
Labourers	Labourers	n2	Labourers	labourer	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Gains	Gains	n2	Gains	gain	0
he	he	pns31	he	he	0
got	got	vvd	god	get	0
for	for	p-acp	for	for	0
himself	himself	px31	himself	himself	0
.	.	.	.	.	1
I	I	pns11	I	i	0
presently	presently	av-j	presently	present	0
concluded	concluded	vvn	concluded	conclude	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
fittest	fittest	js	fittest	fit	0
Person	Person	n1	Person	person	0
I	I	pns11	I	i	0
knew	knew	vvd	knew	know	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
the	the	dt	the	the	0
Wheels	Wheels	n2	Wheels	wheel	0
a	a	dt	a	a	0
going	going	vvg	going	go	0
with	with	p-acp	with	with	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
Car	Car	n1	Car	car	0
∣	∣	sy	∣	∣	0
