THE	THE	dt	THE	the	0
more	more	av-dc	more	more	0
Useful	Useful	j	Useful	useful	0
your	your	po22	your	your	0
Relation	Relation	n1	Relation	relation	0
or	or	cc	or	or	0
Friend	Friend	n1	Friend	friend	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
Delightful	Delightful	j	Delightful	delightful	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
Conspicuous	Conspicuous	j	Conspicuous	conspicuous	0
will	will	vmb	will	will	0
your	your	po22	your	your	0
Graces	Graces	n2	Graces	grace	0
appear	appear	vvi	appear	appear	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
becoming	becoming	j-vvg	becoming	become	0
Submission	Submission	n1	Submission	submission	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Will	Will	n1	Will	will	0
of	of	pp-f	of	of	0
Him	Him	pno31	Him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
now	now	av	now	now	0
remov'd	remov'd	vvn	removed	remove	0
him	him	pno31	him	he	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Better	Better	jc	Better	better	0
Place	Place	n1	Place	place	0
.	.	.	.	.	1
We	We	pns12	We	we	0
can't	can't	vmb|pn31	can't	can|it	0
part	part	vvi	part	part	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
Pleasure	Pleasure	n1	Pleasure	pleasure	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
Pain	Pain	n1	Pain	pain	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
can	can	vmb	can	can	0
such	such	d	such	such	0
as	as	p-acp	as	as	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
united	united	vvn	united	unite	0
in	in	p-acp	in	in	0
Affection	Affection	n1	Affection	affection	0
,	,	,	,	,	0
part	part	vvb	part	part	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
Sigh	Sigh	n2	Sighs	sigh	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Groan	Groan	n1	Groan	groan	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
have	have	vhb	have	have	0
no	no	dx	no	no	0
Sense	Sense	n1	Sense	sense	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
suffer	suffer	vvb	suffer	suffer	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
part	part	vvi	part	part	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
Friends	Friends	n2	Friends	friend	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
su	su	n1	sum	sum	0
∣	∣	sy	∣	∣	0
stained	stained	j-vvn	stained	stain	0
no	no	dx	no	no	0
Loss	Loss	n1	Loss	loss	0
,	,	,	,	,	0
is	is	vbz	is	be	0
Stupidity	Stupidity	n1	Stupidity	stupidity	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
Submission	Submission	n1	Submission	submission	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
while	while	cs	while	while	0
you	you	pn22	you	you	0
feelingly	feelingly	av-vvg	feelingly	feel	0
complain	complain	vvi	complain	complain	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
show	show	vvi	show	show	0
your	your	po22	your	your	0
Affection	Affection	n1	Affection	affection	0
