Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
THey	THey	pns32	THey	they	0
that	that	cst	that	that	0
dedicate	dedicate	vvb	dedicate	dedicate	0
their	their	po32	their	their	0
writings	writings	n2	writings	write	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
Great	Great	j	Great	great	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
are	are	vbr	are	be	0
commonly	commonly	av-j	commonly	common	0
led	led	vvn	led	lead	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
conjecture	conjecture	vvb	conjecture	conjecture	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
three	three	crd	three	three	0
Ends	Ends	n2	Ends	end	0
;	;	;	;	;	0
either	either	d	either	either	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
immortality	immortality	n1	immortality	immortality	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
therwise-perishing	therwise-perishing	j	therwise-perishing	therwise-perishing	0
and	and	cc	and	and	0
private	private	j	private	private	0
Names	Names	n2	Names	name	0
;	;	;	;	;	0
or	or	cc	or	or	0
the	the	dt	the	the	0
shelter	shelter	n1	shelter	shelter	0
and	and	cc	and	and	0
protection	protection	n1	protection	protection	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Conceptions	Conceptions	n2	Conceptions	conception	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
expos'd	expos'd	vvn	exposed	expose	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
weathers	weathers	n2	weathers	weather	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
rigid	rigid	j	rigid	rigid	0
,	,	,	,	,	0
censorious	censorious	j	censorious	censorious	0
,	,	,	,	,	0
and	and	cc	and	and	0
inhospitable	inhospitable	j	inhospitable	inhospitable	0
world	world	n1	world	world	0
;	;	;	;	;	0
or	or	cc	or	or	0
else	else	av	else	else	0
an	an	dt	and	a	0
