MADAM	MADAM	n1	MADAM	madam	0
,	,	,	,	,	0
WHen	WHen	c-crq	WHen	when	0
I	I	pns11	I	i	0
first	first	ord	first	first	0
intended	intended	vvd	intended	intend	0
to	to	pc-acp	to	to	0
publish	publish	vvi	publish	publish	0
these	these	d	these	these	0
unwor	unwor	n1	unwor	unwor	0
∣	∣	sy	∣	∣	0
thy	thy	po21	thy	thy	0
Sermons	Sermons	n2	Sermons	sermon	0
,	,	,	,	,	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
thinke	thinke	vvi	think	think	0
them	them	pno32	them	they	0
fit	fit	j	fit	fit	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Dedicated	Dedicated	vvn	Dedicated	dedicate	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
(	(	(	(	(	0
much	much	d	much	much	0
lsse	lsse	n1	lsse	lsse	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
)	)	)	)	)	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
bear	bear	vvi	bear	bear	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
name	name	n1	name	name	0
,	,	,	,	,	0
save	save	vvb	save	save	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
afterwards	afterwards	av	afterwards	afterward	0
,	,	,	,	,	0
considering	considering	vvg	considering	consider	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Vul	Vul	np1	Vul	Vul	0
∣	∣	sy	∣	∣	0
gar	gar	uh	gar	gar	0
people	people	n1	people	people	0
would	would	vmd	would	will	0
hardly	hardly	av	hardly	hardly	0
be	be	vbi	be	be	0
moved	moved	vvn	moved	move	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
into	into	p-acp	into	into	0
them	them	pno32	them	they	0
,	,	,	,	,	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
cept	cept	n1	cept	cept	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
beare	beare	vvi	bear	bear	0
some	some	d	some	some	0
good	good	j	good	good	0
name	name	n1	name	name	0
before	before	p-acp	before	before	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
knowing	knowing	vvg	knowing	know	0
no	no	dx	no	no	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
better	better	jc	better	better	0
acceptation	acceptation	n1	acceptation	acceptation	0
then	then	cs	then	than	0
your	your	po22	your	your	0
Ladi	Ladi	n1	Ladi	lady	0
∣	∣	sy	∣	∣	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
bold	bold	j	bold	bold	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
it	it	pn31	it	it	0
,	,	,	,	,	0
