Reverend	Reverend	n-jn	Reverend	reverend	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
VVEre	VVEre	vbdr	Were	be	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
assured	assured	vvn	assured	assure	0
that	that	cst	that	that	0
that	that	d	that	that	0
Humility	Humility	n1	Humility	humility	0
which	which	r-crq	which	which	0
dwels	dwels	vvz	dwells	dwell	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
self	self	n1	self	self	0
could	could	vmd	could	can	0
conde	conde	n1	cond	conde	0
∣	∣	sy	∣	∣	0
scend	scend	vvb	scend	scend	0
to	to	pc-acp	to	to	0
stoop	stoop	vvi	stoop	stoop	0
,	,	,	,	,	0
and	and	cc	and	and	0
view	view	vvi	view	view	0
the	the	dt	the	the	0
smallest	smallest	js	smallest	small	0
good	good	j	good	good	0
with	with	p-acp	with	with	0
propitious	propitious	j	propitious	propitious	0
eyes	eyes	n2	eyes	eye	0
,	,	,	,	,	0
I	I	pns11	I	i	0
durst	durst	vvd	durst	dare	0
not	not	xx	not	not	0
thus	thus	av	thus	thus	0
have	have	vhi	have	have	0
tender'd	tender'd	vvn	tendered	tender	0
this	this	d	this	this	0
small	small	j	small	small	0
Peice	Peice	vvb	Piece	piece	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
gracious	gracious	j	gracious	gracious	0
Aspect	Aspect	n1	Aspect	aspect	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
being	being	vbg	being	be	0
confident	confident	j	confident	confident	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
great	great	j	great	great	0
love	love	n1	love	love	0
to	to	p-acp	to	to	0
things	things	n2	things	thing	0
though	though	cs	though	though	0
ne'r	ne'r	av-x	never	never	0
so	so	av	so	so	0
low	low	j	low	low	0
and	and	cc	and	and	0
weak	weak	j	weak	weak	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
incouraged	incouraged	vvn	encouraged	encourage	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
my	my	po11	my	my	0
mean	mean	n1	mean	mean	0
address	address	vvi	address	address	0
to	to	pc-acp	to	to	0
appear	appear	vvi	appear	appear	0
(	(	(	(	(	0
before	before	c-acp	before	before	0
your	your	po22	your	your	0
Lordship	Lordship	n1	Lordship	lordship	0
)	)	)	)	)	0
and	and	cc	and	and	0
now	now	av	now	now	0
what	what	q-crq	what	what	0
Iv'e	Iv'e	pns11|vhb	Iv'e	I|have	0
writ	writ	vvd	writ	write	0
and	and	cc	and	and	0
offer'd	offer'd	vvn	offered	offer	0
here	here	av	here	here	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
Lordships	Lordships	ng1	Lordship's	lordship	0
due	due	j-jn	due	due	0
,	,	,	,	,	0
and	and	cc	and	and	0
'twere	'twere	pn31|vbdr	'twere	it|be	0
a	a	dt	a	a	0
sin	sin	n1	since	sin	0
almost	almost	av	almost	almost	0
as	as	c-acp	as	as	0
high	high	j	high	high	0
as	as	c-acp	as	as	0
Sacriledge	Sacriledge	n1	Sacrilege	sacrilege	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
keep	keep	vvi	keep	keep	0
it	it	pn31	it	it	0
back	back	av	back	back	0
,	,	,	,	,	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
obliged	obliged	vvn	obliged	oblige	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
self	self	n1	self	self	0
much	much	av-d	much	much	0
more	more	av-dc	more	more	0
than	than	cs	than	than	0
ordinary	ordinary	j	ordinary	ordinary	0
thanks	thanks	n2	thanks	thank	0
;	;	;	;	;	0
It	It	pn31	It	it	0
was	was	vbds	was	be	0
you	you	pn22	you	you	0
that	that	d	that	that	0
sent	sent	vvd	sent	send	0
me	me	pno11	me	i	0
forth	forth	av	forth	forth	0
,	,	,	,	,	0
and	and	cc	and	and	0
bid	bid	vvb	bid	bid	0
me	me	pno11	me	i	0
teach	teach	vvi	teach	teach	0
:	:	:	:	:	0
It	It	pn31	It	it	0
was	was	vbds	was	be	0
your	your	po22	your	your	0
hands	hands	n2	hands	hand	0
by	by	p-acp	by	by	0
imposition	imposition	n1	imposition	imposition	0
warranted	warranted	vvd	warranted	warrant	0
my	my	po11	my	my	0
Call	Call	n1	Call	call	0
;	;	;	;	;	0
It	It	pn31	It	it	0
was	was	vbds	was	be	0
your	your	po22	your	your	0
Holy	Holy	j	Holy	holy	0
Prayers	Prayers	n2	Prayers	prayer	0
that	that	cst	that	that	0
called	called	vvd	called	call	0
a	a	dt	a	a	0
blessing	blessing	n1	blessing	blessing	0
down	down	a-acp	down	down	0
on	on	p-acp	on	on	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
did	did	vdd	did	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
undertook	undertook	vvd	undertook	undertake	0
;	;	;	;	;	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
then	then	av	then	then	0
I	I	pns11	I	i	0
found	found	vvd	found	find	0
,	,	,	,	,	0
and	and	cc	and	and	0
still	still	av	still	still	0
do	do	vdb	do	do	0
finde	finde	vvi	find	find	0
blessed	blessed	j-vvn	blessed	bless	0
effects	effects	n2	effects	effect	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
own	own	vvi	own	own	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
good	good	j	good	good	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
,	,	,	,	,	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
too	too	av	too	too	0
evi	evi	fw-la	evi	evi	0
∣	∣	sy	∣	∣	0
dent	dent	n1	dent	dent	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
forgot	forgot	vvn	forgotten	forget	0
how	how	c-crq	how	how	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
good	good	j	good	good	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
sure	sure	av-j	sure	sure	0
my	my	po11	my	my	0
right	right	j-jn	right	right	0
hand	hand	n1	hand	hand	0
must	must	vmb	must	must	0
forget	forget	vvi	forget	forget	0
it's	it's	pn31|vbz	it's	it|be	0
Cunning	Cunning	j-jn	Cunning	cunning	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
neglect	neglect	vvb	neglect	neglect	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
a	a	dt	a	a	0
due	due	j-jn	due	due	0
so	so	av	so	so	0
duly	duly	av-jn	duly	due	0
just	just	j	just	just	0
:	:	:	:	:	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
confess	confess	vvi	confess	confess	0
my	my	po11	my	my	0
Offering	Offering	vvg	Offering	offer	0
is	is	vbz	is	be	0
but	but	p-acp	but	but	0
small	small	j	small	small	0
for	for	p-acp	for	for	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
then	then	av	then	then	0
,	,	,	,	,	0
and	and	cc	and	and	0
since	since	c-acp	since	since	0
received	received	vvn	received	receive	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
recompence	recompence	vvi	recompense	recompense	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
imposible	imposible	j	impossible	impossible	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
yet	yet	av	yet	yet	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
indeavours	indeavours	n2	endeavours	endeavour	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sence	sence	n1	sense	sense	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
owned	owned	j-vvn	owned	own	0
,	,	,	,	,	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
avow	avow	vvi	avow	avow	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
,	,	,	,	,	0
this	this	d	this	this	0
poor	poor	j	poor	poor	0
Work	Work	n1	Work	work	0
of	of	pp-f	of	of	0
mine	mine	png11	mine	i	0
appears	appears	vvz	appears	appear	0
with	with	p-acp	with	with	0
free	free	j	free	free	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
heart	heart	n1	heart	heart	0
,	,	,	,	,	0
that	that	cst	that	that	0
well	well	av	well	well	0
could	could	vmd	could	can	0
wish	wish	vvi	wish	wish	0
it	it	pn31	it	it	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
and	and	cc	and	and	0
better	better	jc	better	better	0
too	too	av	too	too	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
indeavour	indeavour	vvi	endeavour	endeavour	0
,	,	,	,	,	0
may	may	vmb	may	may	0
this	this	d	this	this	0
now	now	av	now	now	0
be	be	vbb	be	be	0
accep	accep	vvi	accept	accept	0
∣	∣	sy	∣	∣	0
ted	ted	n-vvn	ted	t	1
