SIR	SIR	n1	SIR	sir	0
,	,	,	,	,	0
I	I	pns11	I	i	0
Have	Have	vhb	Have	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
long	long	j	long	long	0
time	time	n1	time	time	0
obliged	obliged	vvn	obliged	oblige	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
continued	continued	j-vvn	continued	continue	0
series	series	n2	series	series	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Favours	Favours	n2	Favours	favour	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
would	would	vmd	would	will	0
naturally	naturally	av-j	naturally	natural	0
,	,	,	,	,	0
and	and	cc	and	and	0
irresistibly	irresistibly	av-j	irresistibly	irresistible	0
suggest	suggest	vvi	suggest	suggest	0
the	the	dt	the	the	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
gra	gra	j	gram	great	0
∣	∣	sy	∣	∣	0
titude	titude	n1	titude	titude	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
one	one	crd	one	one	0
,	,	,	,	,	0
that	that	cst	that	that	0
has	has	vhz	has	have	0
not	not	xx	not	not	0
debauch	debauch	n1	debauch	debauch	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
those	those	d	those	those	0
Principles	Principles	n2	Principles	principle	0
of	of	pp-f	of	of	0
Reason	Reason	n1	Reason	reason	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
stice	stice	n1	stice	stice	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
common	common	j	common	common	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Men	Men	n2	Men	man	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
live	live	vvb	live	live	0
involved	involved	vvn	involved	involve	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Debt	Debt	n1	Debt	debt	0
without	without	p-acp	without	without	0
an	an	dt	and	a	0
attempt	attempt	n1	attempt	attempt	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
some	some	d	some	some	0
grateful	grateful	j	grateful	grateful	0
returns	returns	n2	returns	return	0
.	.	.	.	.	1
And	And	cc	And	and	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
