THe	THe	dt	THe	the	0
Author	Author	n1	Author	author	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Heauenly	Heauenly	j	Heavenly	heavenly	0
Sermon	Sermon	n1	Sermon	sermon	0
,	,	,	,	,	0
(	(	(	(	(	0
Right	Right	av-jn	Right	right	0
Reuerend	Reuerend	j-jn	Reverend	reverend	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
worthy	worthy	j	worthy	worthy	0
Moece	Moece	n1	Moece	moece	0
∣	∣	sy	∣	∣	0
nas	nas	fw-la	nas	nas	0
of	of	pp-f	of	of	0
Learning	Learning	n1	Learning	learning	0
)	)	)	)	)	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
iustly	iustly	av-j	justly	just	0
compare	compare	vvi	compare	compare	0
to	to	p-acp	to	to	0
Iohn	Iohn	np1	Iohn	John	0
the	the	dt	the	the	0
Baptist	Baptist	n1	Baptist	baptist	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
Iesus	Iesus	np1	Iesus	Jesus	0
giueth	giueth	vvz	gives	give	0
this	this	d	this	this	0
commendation	commendation	n1	commendation	commendation	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
burning	burning	j-vvg	burning	burn	0
and	and	cc	and	and	0
a	a	dt	a	a	0
shining	shining	j-vvg	shining	shine	0
light	light	n1	light	light	0
,	,	,	,	,	0
Iohn	Iohn	np1	Iohn	John	0
5.35	5.35	crd	5.35	5.35	0
.	.	.	.	.	0
for	for	c-acp	for	for	0
hee	hee	pns31	he	he	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Iohn	Iohn	np1	Iohn	John	0
indeede	indeede	av	indeed	indeed	0
,	,	,	,	,	0
a	a	dt	a	a	0
faithfull	faithfull	j	faithful	faithful	0
dispenser	dispenser	n1	dispenser	dispenser	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
my	my	po11	my	my	0
∣	∣	sy	∣	∣	0
steries	steries	n2	steries	stery	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
was	was	vbds	was	be	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
resplendent	resplendent	j	resplendent	resplendent	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
burned	burned	vvd	burned	burn	0
with	with	p-acp	with	with	0
zeale	zeale	n1	zeal	zeal	0
&	&	cc	&	and	0
loue	loue	n1	love	love	0
towards	towards	p-acp	towards	towards	0
Gods	Gods	ng1	Gods	god	0
Vineyard	Vineyard	n1	Vineyard	vineyard	0
;	;	;	;	;	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
while	while	n1	while	while	0
he	he	pns31	he	he	0
liued	liued	vvd	lived	live	0
,	,	,	,	,	0
such	such	d	such	such	0
a	a	dt	a	a	0
shining	shining	j-vvg	shining	shine	0
light	light	n1	light	light	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
house	house	n1	house	house	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
know	know	zz	know	know	0
∣	∣	sy	∣	∣	0
ledge	ledge	n1	ledge	ledge	0
,	,	,	,	,	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
piety	piety	n1	piety	piety	0
and	and	cc	and	and	0
godlinesse	godlinesse	n1	godliness	godliness	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
reuerenced	reuerenced	vvn	reverenced	reverence	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
good	good	j	good	good	0
men	men	n2	men	man	0
,	,	,	,	,	0
admired	admired	vvn	admired	admire	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
excell	excell	vvi	excel	excel	0
in	in	p-acp	in	in	0
iudicious	iudicious	j	judicious	judicious	0
learning	learning	n1	learning	learning	0
;	;	;	;	;	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
all	all	d	all	all	0
mē	mē	n2	men	man	0
of	of	pp-f	of	of	0
what	what	r-crq	what	what	0
sort	sort	n1	sort	sort	0
or	or	cc	or	or	0
condition	condition	n1	condition	condition	0
soeuer	soeuer	av	soever	soever	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
knew	knew	vvd	knew	know	0
him	him	pno31	him	he	0
,	,	,	,	,	0
did	did	vdd	did	do	0
worthily	worthily	av-j	worthily	worthy	0
afforde	afforde	vvi	afford	afford	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
testimony	testimony	n1	testimony	testimony	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
milde	milde	j	mild	mild	0
and	and	cc	and	and	0
louing	louing	j-vvg	loving	love	0
spirit	spirit	n1	spirit	spirit	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
,	,	,	,	,	0
what	what	q-crq	what	what	0
admi	admi	fw-la	admi	admi	0
∣	∣	sy	∣	∣	0
rable	rable	n1	rabble	rabble	0
height	height	n1	height	height	0
of	of	pp-f	of	of	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
depth	depth	n1	depth	depth	0
of	of	pp-f	of	of	0
iudgement	iudgement	n1	judgement	judgement	0
dwelled	dwelled	vvd	dwelled	dwell	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
lowly	lowly	j	lowly	lowly	0
minde	minde	n1	mind	mind	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
true	true	j	true	true	0
humble	humble	j	humble	humble	0
man	man	n1	man	man	0
,	,	,	,	,	0
great	great	j	great	great	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
mens	mens	ng2	men's	man	0
eyes	eyes	n2	eyes	eye	0
except	except	c-acp	except	except	0
his	his	po31	his	his	0
owne	owne	d	own	own	0
!	!	!	!	!	0
