Right	Right	av-jn	Right	right	0
Honourable	Honourable	j	Honourable	honourable	0
;	;	;	;	;	0
YOu	YOu	pn22	YOu	you	0
two	two	crd	two	two	0
are	are	vbr	are	be	0
ſo	ſo	av	ſo	ſo	0
joyned	joyned	vvn	joined	join	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
ſaid	ſaid	vvn	ſaid	ſay	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
ſaid	ſaid	vvn	ſaid	ſay	0
of	of	pp-f	of	of	0
Jonathan	Jonathan	np1	Jonathan	Jonathan	0
and	and	cc	and	and	0
David	David	np1	David	David	0
,	,	,	,	,	0
1	1	crd	1	1	0
Sam.	Sam.	np1	Sam.	Sam	1
18.	18.	crd	18.	18.	0
1.	1.	crd	1.	1.	0
3.	3.	crd	3.	3.	1
&	&	cc	&	and	0
20.	20.	crd	20.	20.	0
42.	42.	crd	42.	42.	1
(	(	(	(	(	0
two	two	crd	two	two	0
mighty	mighty	j	mighty	mighty	0
warriours	warriours	n2	warriors	warrior	0
)	)	)	)	)	0
that	that	cst	that	that	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
were	were	vbdr	were	be	0
ſo	ſo	av	ſo	ſo	0
knit	knit	vvn	knit	knit	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
loved	loved	vvd	loved	love	0
each	each	d	each	each	0
other	other	n-jn	other	other	0
as	as	p-acp	as	as	0
their	their	po32	their	their	0
own	own	d	own	own	0
ſoules	ſoules	n2	souls	soul	0
;	;	;	;	;	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
ſuch	ſuch	d	ſuch	ſuch	0
ſweet	ſweet	j	ſweet	ſweet	0
experience	experience	n1	experience	experience	0
of	of	pp-f	of	of	0
each	each	d	each	each	0
others	others	ng1-jn	others	other	0
faithfulneſſe	faithfulneſſe	n1	faithfulness	faithfulness	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
Saul	Saul	np1	Saul	Saul	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
a	a	dt	a	a	0
King	King	n1	King	king	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
break	break	vvi	break	break	0
it	it	pn31	it	it	0
,	,	,	,	,	0
Prov.	Prov.	np1	Prov.	Prov.	1
12.	12.	crd	12.	12.	0
26.	26.	crd	26.	26.	0
or	or	cc	or	or	0
cut	cut	vvi	cut	cut	0
it	it	pn31	it	it	0
aſunder	aſunder	av	aſunder	aſunder	0
;	;	;	;	;	0
and	and	cc	and	and	0
although	although	cs	although	although	0
many	many	d	many	many	0
have	have	vhb	have	have	0
attempted	attempted	vvn	attempted	attempt	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
the	the	dt	the	the	0
like	like	av-j	like	like	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
their	their	po32	their	their	0
labour	labour	n1	labour	labour	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
fruitleſſe	fruitleſſe	j	fruitless	fruitless	0
