Right	Right	av-jn	Right	right	0
Worſhipfull	Worſhipfull	j	Worshipful	worshipful	0
,	,	,	,	,	0
THere	THere	pc-acp	THere	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
condition	condition	n1	condition	condition	0
whatſoever	whatſoever	r-crq	whatſoever	whatſoever	0
,	,	,	,	,	0
can	can	vmb	can	can	0
priviledge	priviledge	vvi	privilege	privilege	0
a	a	dt	a	a	0
folded	folded	j-vvn	folded	fold	0
Arme	Arme	n1	Arm	arm	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
if	if	cs	if	if	0
Idleneſſe	Idleneſſe	n1	Idleness	idleness	0
had	had	vhd	had	have	0
beene	beene	vbn	been	be	0
better	better	jc	better	better	0
then	then	cs	then	than	0
Labour	Labour	n1	Labour	labour	0
,	,	,	,	,	0
our	our	po12	our	our	0
firſt	firſt	ord	firſt	firſt	0
Parents	Parents	n2	Parents	parent	0
had	had	vhd	had	have	0
never	never	av-x	never	never	0
beene	beene	vbn	been	be	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Garden	Garden	n1	Garden	garden	0
to	to	pc-acp	to	to	0
dreſſe	dreſſe	vvi	dress	dress	0
it	it	pn31	it	it	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
muſt	muſt	crd	muſt	muſt	0
labour	labour	n1	labour	labour	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
innocent	innocent	j-jn	innocent	innocent	0
eſtate	eſtate	n1	eſtate	eſtate	0
,	,	,	,	,	0
becauſe	becauſe	c-acp	becauſe	becauſe	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
happy	happy	j	happy	happy	0
:	:	:	:	:	0
and	and	cc	and	and	0
ſo	ſo	av	ſo	ſo	0
much	much	d	much	much	0
more	more	dc	more	more	0
muſt	muſt	crd	muſt	muſt	0
every	every	d	every	every	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
ſinfull	ſinfull	j	sinful	sinful	0
condition	condition	n1	condition	condition	0
;	;	;	;	;	0
