Right	Right	av-jn	Right	right	0
Honorable	Honorable	j	Honourable	honourable	0
,	,	,	,	,	0
A	A	dt	A	a	0
Debtor	Debtor	n1	Debtor	debtor	0
I	I	pns11	I	i	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
my	my	po11	my	my	0
ſelfe	ſelfe	n1	self	self	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
calling	calling	vvg	calling	call	0
,	,	,	,	,	0
&	&	cc	&	and	0
a	a	dt	a	a	0
ſpeciall	ſpeciall	j	special	special	0
ingagement	ingagement	n1	engagement	engagement	0
lieth	lieth	vvz	lies	lie	0
upon	upon	p-acp	upon	upon	0
me	me	pno11	me	i	0
,	,	,	,	,	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
truſt	truſt	n1	truſt	truſt	0
and	and	cc	and	and	0
promiſe	promiſe	vvb	promiſe	promiſe	0
to	to	pc-acp	to	to	0
ſerve	ſerve	vvi	ſerve	ſerve	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
way	way	n1	way	way	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
bringing	bringing	vvg	bringing	bring	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
furtherance	furtherance	n1	furtherance	furtherance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
building	building	n-vvg	building	build	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
beene	beene	vbn	been	be	0
ſquared	ſquared	vvn	ſquared	ſquare	0
and	and	cc	and	and	0
framed	framed	vvn	framed	frame	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
wiſe	wiſe	j	wiſe	wiſe	0
Master	Master	n1	Master	master	0
builder	builder	n1	builder	builder	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
ſhowed	ſhowed	vvn	ſhowed	ſhow	0
himſelfe	himſelfe	px31	himself	himself	0
approved	approved	vvn	approved	approve	0
unto	unto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
a	a	dt	a	a	0
workeman	workeman	n1	workman	workman	0
that	that	cst	that	that	0
needeth	needeth	vvz	needs	need	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
aſhamed	aſhamed	j	aſhamed	aſhamed	0
.	.	.	.	.	1
This	This	d	This	this	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
here	here	av	here	here	0
humbly	humbly	av-j	humbly	humble	0
preſent	preſent	j	preſent	preſent	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
protection	protection	n1	protection	protection	0
;	;	;	;	;	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
perhaps	perhaps	av	perhaps	perhaps	0
from	from	p-acp	from	from	0
ſome	ſome	d	ſome	ſome	0
,	,	,	,	,	0
incurre	incurre	vvi	incur	incur	0
the	the	dt	the	the	0
cenſure	cenſure	n1	cenſure	cenſure	0
of	of	pp-f	of	of	0
too	too	av	too	too	0
much	much	d	much	much	0
boldneſſe	boldneſſe	n1	boldness	boldness	0
in	in	p-acp	in	in	0
